id,date,time,timestamp,timezone,stage,week,venue,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
311421,2008-10-09T00:00:00+00:00,00:00,1223510400,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,18.0,17.0,24.0,21.0,,80,14.0,29.0,26.0,20.0,,89
311422,2008-10-09T01:00:00+00:00,01:00,1223514000,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,24.0,16.0,20.0,28.0,,88,13.0,28.0,22.0,19.0,,82
311423,2008-10-09T02:00:00+00:00,02:00,1223517600,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,27.0,26.0,25.0,17.0,,95,26.0,23.0,28.0,33.0,,110
311424,2008-10-09T02:00:00+00:00,02:00,1223517600,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,21.0,23.0,26.0,26.0,,96,12.0,25.0,36.0,27.0,,100
311425,2008-10-09T18:00:00+00:00,18:00,1223575200,UTC,,,,After Over Time,AOT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,134,Brooklyn Nets,https://media.api-sports.io/basketball/teams/134.png,24.0,25.0,19.0,23.0,7.0,98,21.0,22.0,21.0,27.0,9.0,100
311426,2008-10-10T00:30:00+00:00,00:30,1223598600,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,22.0,28.0,22.0,13.0,,85,22.0,12.0,22.0,22.0,,78
311427,2008-10-10T00:30:00+00:00,00:30,1223598600,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,22.0,22.0,26.0,32.0,,102,36.0,26.0,20.0,28.0,,110
311428,2008-10-10T01:00:00+00:00,01:00,1223600400,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,23.0,20.0,22.0,24.0,,89,23.0,25.0,25.0,23.0,,96
311429,2008-10-10T02:00:00+00:00,02:00,1223604000,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,30.0,18.0,17.0,15.0,,80,36.0,23.0,16.0,32.0,,107
311430,2008-10-10T23:00:00+00:00,23:00,1223679600,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,24.0,25.0,19.0,34.0,,102,20.0,22.0,32.0,21.0,,95
311431,2008-10-10T23:00:00+00:00,23:00,1223679600,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,38.0,13.0,26.0,27.0,,104,22.0,38.0,27.0,23.0,,110
311432,2008-10-10T23:00:00+00:00,23:00,1223679600,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,20.0,16.0,11.0,15.0,,62,23.0,15.0,19.0,16.0,,73
311433,2008-10-10T23:30:00+00:00,23:30,1223681400,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,137,Cleveland Cavaliers,https://media.api-sports.io/basketball/teams/137.png,28.0,22.0,23.0,23.0,,96,37.0,18.0,24.0,15.0,,94
311434,2008-10-11T00:00:00+00:00,00:00,1223683200,UTC,,,,Game Finished,FT,,12,NBA,League,2008-2009,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,22.0,25.0,26.0,29.0,,102,20.0,19.0,25.0,16.0,,80
