id,date,time,timestamp,timezone,stage,week,venue,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
310029,2009-10-11T04:00:00+00:00,04:00,1255233600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,29,29,39,31,,128,33,24,30,25,,112
310030,2009-10-11T17:00:00+00:00,17:00,1255280400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,134,Brooklyn Nets,https://media.api-sports.io/basketball/teams/134.png,22,25,26,27,,100,23,23,25,22,,93
310031,2009-10-11T19:00:00+00:00,19:00,1255287600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,22,23,25,30,,100,20,21,33,19,,93
310032,2009-10-11T22:00:00+00:00,22:00,1255298400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,20,25,28,20,,93,16,25,21,33,,95
310033,2009-10-11T22:00:00+00:00,22:00,1255298400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,23,26,26,25,,100,19,27,20,25,,91
310034,2009-10-11T23:00:00+00:00,23:00,1255302000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,31,25,26,32,,114,35,15,31,26,,107
310035,2009-10-12T23:00:00+00:00,23:00,1255388400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,29,25,31,22,,107,21,22,22,25,,90
310036,2009-10-13T00:00:00+00:00,00:00,1255392000,UTC,,,,After Over Time,AOT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,29,24,37,9,11.0,110,22,25,26,26,6.0,105
310037,2009-10-13T00:00:00+00:00,00:00,1255392000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,21,22,23,17,,83,30,26,23,23,,102
310038,2009-10-13T00:30:00+00:00,00:30,1255393800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,28,22,20,22,,92,26,37,15,18,,96
310039,2009-10-13T02:30:00+00:00,02:30,1255401000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,25,32,38,29,,124,35,38,19,25,,117
310040,2009-10-13T23:00:00+00:00,23:00,1255474800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,134,Brooklyn Nets,https://media.api-sports.io/basketball/teams/134.png,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,29,31,17,11,,88,29,18,23,21,,91
310041,2009-10-13T23:00:00+00:00,23:00,1255474800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,27,18,23,30,,98,27,19,29,26,,101
310042,2009-10-13T23:30:00+00:00,23:30,1255476600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,15,28,20,22,,85,22,13,32,26,,93
310043,2009-10-14T00:00:00+00:00,00:00,1255478400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,14,27,23,22,,86,30,37,33,21,,121
310044,2009-10-14T00:00:00+00:00,00:00,1255478400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,22,22,21,22,,87,30,13,19,24,,86
310045,2009-10-14T23:00:00+00:00,23:00,1255561200,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,137,Cleveland Cavaliers,https://media.api-sports.io/basketball/teams/137.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,29,31,23,21,,104,25,28,33,23,,109
310046,2009-10-14T23:30:00+00:00,23:30,1255563000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,25,26,32,23,,106,25,21,25,19,,90
310047,2009-10-15T00:00:00+00:00,00:00,1255564800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,22,19,20,35,,96,28,19,23,21,,91
310048,2009-10-15T00:00:00+00:00,00:00,1255564800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,16,26,25,27,,94,32,21,25,21,,99
310049,2009-10-15T00:00:00+00:00,00:00,1255564800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,30,21,26,19,,96,37,34,18,22,,111
310050,2009-10-15T00:30:00+00:00,00:30,1255566600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,23,28,17,22,,90,27,17,22,27,,93
310051,2009-10-15T02:00:00+00:00,02:00,1255572000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,28,27,21,28,,104,26,28,25,31,,110
310052,2009-10-15T23:00:00+00:00,23:00,1255647600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,29,34,26,23,,112,28,34,31,31,,124
310053,2009-10-16T00:30:00+00:00,00:30,1255653000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,26,29,18,24,,97,19,19,13,30,,81
310054,2009-10-16T00:30:00+00:00,00:30,1255653000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,25,31,36,21,,113,24,26,23,15,,88
310055,2009-10-16T01:00:00+00:00,01:00,1255654800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,25,21,29,24,,99,13,25,26,32,,96
310056,2009-10-16T02:00:00+00:00,02:00,1255658400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,28,35,22,13,,98,23,25,19,25,,92
310057,2009-10-16T23:00:00+00:00,23:00,1255734000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,34,37,29,19,,119,21,30,26,27,,104
310058,2009-10-16T23:30:00+00:00,23:30,1255735800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,134,Brooklyn Nets,https://media.api-sports.io/basketball/teams/134.png,23,29,23,18,,93,29,15,15,30,,89
310059,2009-10-17T00:00:00+00:00,00:00,1255737600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,20,24,23,27,,94,13,24,24,29,,90
310060,2009-10-17T00:30:00+00:00,00:30,1255739400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,137,Cleveland Cavaliers,https://media.api-sports.io/basketball/teams/137.png,26,21,30,28,,105,21,19,27,31,,98
310061,2009-10-17T02:00:00+00:00,02:00,1255744800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,29,31,27,28,,115,21,31,20,41,,113
310062,2009-10-17T23:30:00+00:00,23:30,1255822200,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,26,24,23,30,,103,28,26,22,20,,96
310063,2009-10-18T00:00:00+00:00,00:00,1255824000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,25,30,21,32,,108,22,33,23,18,,96
310064,2009-10-18T00:00:00+00:00,00:00,1255824000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,33,35,21,26,,115,14,32,26,22,,94
310065,2009-10-18T00:30:00+00:00,00:30,1255825800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,37,21,21,22,,101,28,13,20,26,,87
310066,2009-10-18T00:30:00+00:00,00:30,1255825800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,137,Cleveland Cavaliers,https://media.api-sports.io/basketball/teams/137.png,24,19,29,21,,93,20,17,29,16,,82
310067,2009-10-18T02:00:00+00:00,02:00,1255831200,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,31,27,18,25,,101,20,36,16,22,,94
310068,2009-10-18T02:30:00+00:00,02:30,1255833000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,18,28,24,21,,91,21,18,22,26,,87
310069,2009-10-18T19:00:00+00:00,19:00,1255892400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,23,26,14,19,,82,33,21,19,28,,101
310070,2009-10-18T23:00:00+00:00,23:00,1255906800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,22,25,26,21,,94,39,21,34,22,,116
310071,2009-10-18T23:30:00+00:00,23:30,1255908600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,31,22,25,25,,103,32,16,33,29,,110
310072,2009-10-19T01:00:00+00:00,01:00,1255914000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,26,25,19,28,,98,23,25,26,22,,96
310073,2009-10-19T02:30:00+00:00,02:30,1255919400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,22,35,26,31,,114,33,27,17,31,,108
310074,2009-10-19T23:00:00+00:00,23:00,1255993200,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,35,23,28,27,,113,18,21,24,32,,95
310075,2009-10-20T00:00:00+00:00,00:00,1255996800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,29,16,25,28,,98,28,19,22,32,,101
310076,2009-10-20T00:30:00+00:00,00:30,1255998600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,33,20,26,26,,105,33,19,15,18,,85
310077,2009-10-20T23:00:00+00:00,23:00,1256079600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,17,17,28,27,,89,17,22,31,20,,90
310078,2009-10-20T23:00:00+00:00,23:00,1256079600,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,25,30,15,24,,94,20,20,25,22,,87
310079,2009-10-20T23:30:00+00:00,23:30,1256081400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,26,33,28,21,,108,26,36,23,18,,103
310080,2009-10-20T23:30:00+00:00,23:30,1256081400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,137,Cleveland Cavaliers,https://media.api-sports.io/basketball/teams/137.png,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,25,26,32,13,,96,18,16,16,16,,66
310081,2009-10-21T00:30:00+00:00,00:30,1256085000,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,32,24,18,28,,102,33,32,31,23,,119
310082,2009-10-21T01:00:00+00:00,01:00,1256086800,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,31,38,28,32,,129,28,19,27,26,,100
310083,2009-10-21T02:00:00+00:00,02:00,1256090400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,29,23,32,29,,113,21,26,32,28,,107
310084,2009-10-21T02:00:00+00:00,02:00,1256090400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,30,37,42,34,,143,34,34,26,33,,127
310085,2009-10-21T02:00:00+00:00,02:00,1256090400,UTC,,,,Game Finished,FT,,12,NBA,League,2009-2010,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,20,20,21,36,,97,31,28,26,23,,108
