id,date,time,timestamp,timezone,stage,week,venue,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
24520,2016-10-01T23:30:00+00:00,23:30,1475364600,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,20.0,33,25.0,19,,97,22.0,29,25.0,17,,93
24521,2016-10-02T00:00:00+00:00,00:00,1475366400,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,21.0,37,28.0,30,,116,22.0,24,32.0,24,,102
24522,2016-10-04T00:00:00+00:00,00:00,1475539200,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,20.0,31,26.0,25,,102,23.0,27,21.0,26,,97
24523,2016-10-04T00:00:00+00:00,00:00,1475539200,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,21.0,21,25.0,24,,91,25.0,30,19.0,19,,93
24524,2016-10-04T00:30:00+00:00,00:30,1475541000,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,23.0,25,26.0,21,,95,26.0,12,23.0,27,,88
24525,2016-10-04T01:00:00+00:00,01:00,1475542800,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,27.0,27,29.0,23,,106,31.0,26,25.0,26,,108
24526,2016-10-04T02:00:00+00:00,02:00,1475546400,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,30.0,23,27.0,18,,98,28.0,23,17.0,21,,89
24527,2016-10-04T02:00:00+00:00,02:00,1475546400,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,20.0,20,33.0,18,,91,30.0,21,18.0,17,,86
24528,2016-10-04T23:00:00+00:00,23:00,1475622000,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,22.0,22,26.0,25,,95,35.0,26,25.0,20,,106
24529,2016-10-04T23:00:00+00:00,23:00,1475622000,UTC,,,,Game Finished,FT,,12,NBA,League,2016-2017,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,15.0,16,30.0,31,,92,25.0,18,20.0,26,,89
