id,date,time,timestamp,timezone,stage,week,venue,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
308594,2010-10-04T19:00:00+00:00,19:00,1286218800,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,27.0,28.0,32.0,24.0,,111,27.0,29.0,18.0,18.0,,92
308595,2010-10-05T23:00:00+00:00,23:00,1286319600,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,134,Brooklyn Nets,https://media.api-sports.io/basketball/teams/134.png,27.0,31.0,19.0,19.0,,96,26.0,31.0,21.0,25.0,,103
308596,2010-10-05T23:00:00+00:00,23:00,1286319600,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,137,Cleveland Cavaliers,https://media.api-sports.io/basketball/teams/137.png,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,27.0,16.0,27.0,17.0,,87,17.0,30.0,15.0,10.0,,72
308597,2010-10-05T23:30:00+00:00,23:30,1286321400,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,24.0,34.0,29.0,18.0,,105,15.0,23.0,30.0,21.0,,89
308598,2010-10-06T00:00:00+00:00,00:00,1286323200,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,21.0,21.0,21.0,29.0,,92,16.0,23.0,23.0,21.0,,83
308599,2010-10-06T00:30:00+00:00,00:30,1286325000,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,26.0,19.0,21.0,22.0,,88,29.0,32.0,17.0,19.0,,97
308600,2010-10-06T00:30:00+00:00,00:30,1286325000,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,26.0,28.0,18.0,22.0,,94,31.0,27.0,29.0,10.0,,97
308601,2010-10-06T02:00:00+00:00,02:00,1286330400,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,26.0,25.0,29.0,29.0,,109,31.0,27.0,22.0,15.0,,95
308602,2010-10-06T02:00:00+00:00,02:00,1286330400,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,30.0,34.0,26.0,25.0,,115,19.0,17.0,23.0,27.0,,86
308603,2010-10-06T18:00:00+00:00,18:00,1286388000,UTC,,,,Game Finished,FT,,12,NBA,League,2010-2011,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,22.0,25.0,36.0,23.0,,106,29.0,19.0,26.0,26.0,,100
