id,date,time,timestamp,timezone,stage,week,venue,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
21763,2018-09-28T23:30:00+00:00,23:30,1538177400,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,20.0,25.0,39.0,20.0,,104.0,37.0,23.0,21.0,16.0,,97.0
21764,2018-09-29T23:00:00+00:00,23:00,1538262000,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,32.0,32.0,25.0,33.0,,122.0,33.0,24.0,21.0,26.0,,104.0
21765,2018-09-30T00:30:00+00:00,00:30,1538267400,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,36.0,35.0,21.0,18.0,,110.0,37.0,28.0,29.0,20.0,,114.0
21766,2018-09-30T21:00:00+00:00,21:00,1538341200,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,29.0,22.0,26.0,27.0,,104.0,28.0,24.0,19.0,29.0,,100.0
21767,2018-09-30T22:00:00+00:00,22:00,1538344800,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,24.0,40.0,25.0,26.0,,115.0,32.0,25.0,25.0,30.0,,112.0
21768,2018-09-30T23:00:00+00:00,23:00,1538348400,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,28.0,34.0,29.0,37.0,,128.0,32.0,32.0,33.0,19.0,,116.0
21769,2018-10-01T01:30:00+00:00,01:30,1538357400,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,29.0,25.0,34.0,19.0,,107.0,34.0,32.0,30.0,28.0,,124.0
21770,2018-10-01T23:00:00+00:00,23:00,1538434800,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,30.0,30.0,33.0,27.0,,120.0,24.0,25.0,29.0,36.0,,114.0
21771,2018-10-01T23:00:00+00:00,23:00,1538434800,UTC,,,,After Over Time,AOT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,29.0,33.0,22.0,24.0,13.0,121.0,29.0,28.0,30.0,21.0,16.0,124.0
21772,2018-10-01T23:30:00+00:00,23:30,1538436600,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,30.0,21.0,37.0,28.0,,116.0,30.0,27.0,14.0,31.0,,102.0
21773,2018-10-02T02:00:00+00:00,02:00,1538445600,UTC,,,,Game Finished,FT,,12,NBA,League,2018-2019,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,26.0,18.0,28.0,30.0,,102.0,22.0,25.0,25.0,34.0,,106.0
