id,date,time,timestamp,timezone,stage,week,venue,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
131712,2021-10-03T19:30:00+00:00,19:30,1633289400,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,134,Brooklyn Nets,https://media.api-sports.io/basketball/teams/134.png,19,30,32,16,,97,25,32,27,39,,123
137171,2021-10-04T23:00:00+00:00,23:00,1633388400,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,28,39,33,23,,123,25,29,23,30,,107
131713,2021-10-04T23:30:00+00:00,23:30,1633390200,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,33,41,25,26,,125,32,26,24,17,,99
137172,2021-10-04T23:30:00+00:00,23:30,1633390200,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,21,29,21,27,,98,20,32,24,21,,97
137173,2021-10-05T00:00:00+00:00,00:00,1633392000,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,25,40,29,23,,117,28,17,33,36,,114
137174,2021-10-05T00:00:00+00:00,00:00,1633392000,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,18,27,26,26,,97,34,33,24,22,,113
137175,2021-10-05T00:30:00+00:00,00:30,1633393800,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,24,25,38,24,,111,18,20,23,24,,85
137176,2021-10-05T02:00:00+00:00,02:00,1633399200,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,25,35,25,22,,107,26,34,40,21,,121
137177,2021-10-05T02:00:00+00:00,02:00,1633399200,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,30,31,29,27,,117,23,24,24,35,,106
137178,2021-10-05T02:30:00+00:00,02:30,1633401000,UTC,,,,Game Finished,FT,,12,NBA,League,2021-2022,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,30,24,18,31,,103,24,27,29,22,,102
