id,date,time,timestamp,timezone,stage,week,venue,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
1630,2019-10-04T05:00:00+00:00,05:00,1570165200,UTC,,,,Game Finished,FT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,22.0,18.0,25.0,31.0,,96.0,31.0,26.0,32.0,20.0,,109.0
1631,2019-10-04T13:30:00+00:00,13:30,1570195800,UTC,,,,After Over Time,AOT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,39.0,33.0,25.0,21.0,13.0,131.0,29.0,30.0,33.0,26.0,14.0,132.0
1632,2019-10-05T13:30:00+00:00,13:30,1570282200,UTC,,,,Game Finished,FT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,25.0,46.0,25.0,34.0,,130.0,30.0,29.0,20.0,27.0,,106.0
1633,2019-10-06T00:00:00+00:00,00:00,1570320000,UTC,,,,Game Finished,FT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,20.0,31.0,20.0,30.0,,101.0,33.0,26.0,32.0,32.0,,123.0
1634,2019-10-06T00:30:00+00:00,00:30,1570321800,UTC,,,,Game Finished,FT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,25.0,25.0,17.0,22.0,,89.0,27.0,32.0,41.0,25.0,,125.0
1635,2019-10-06T22:00:00+00:00,22:00,1570399200,UTC,,,,Game Finished,FT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,27.0,31.0,20.0,29.0,,107.0,29.0,34.0,16.0,27.0,,106.0
1636,2019-10-07T23:00:00+00:00,23:00,1570489200,UTC,,,,Game Finished,FT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,16.0,26.0,29.0,28.0,,99.0,27.0,30.0,26.0,21.0,,104.0
1637,2019-10-07T23:00:00+00:00,23:00,1570489200,UTC,,,,Game Finished,FT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,23.0,25.0,23.0,20.0,,91.0,29.0,28.0,27.0,31.0,,115.0
1638,2019-10-07T23:30:00+00:00,23:30,1570491000,UTC,,,,Game Finished,FT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,34.0,27.0,26.0,22.0,,109.0,29.0,46.0,35.0,23.0,,133.0
1639,2019-10-08T00:00:00+00:00,00:00,1570492800,UTC,,,,Game Finished,FT,,12,NBA,League,2019-2020,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,27.0,33.0,26.0,26.0,,112.0,28.0,35.0,34.0,25.0,,122.0
