id,date,time,timestamp,timezone,stage,week,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
372200,2023-10-11T00:00:00+00:00,00:00,1696982400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,29,31,26,36,,122,31,24,25,23,,103
372201,2023-10-11T00:00:00+00:00,00:00,1696982400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,25,26,25,32,,108,28,25,18,31,,102
372202,2023-10-11T00:00:00+00:00,00:00,1696982400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,38,30,19,18,,105,26,41,21,34,,122
372203,2023-10-11T02:00:00+00:00,02:00,1696989600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,29,20,23,31,,103,21,18,30,29,,98
372204,2023-10-11T02:00:00+00:00,02:00,1696989600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,23,25,29,30,,107,25,30,32,28,,115
372205,2023-10-11T23:00:00+00:00,23:00,1697065200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,31,28,16,26,,101,35,32,23,22,,112
372206,2023-10-12T02:00:00+00:00,02:00,1697076000,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,30,20,40,19,,109,28,23,28,22,,101
372207,2023-10-12T23:00:00+00:00,23:00,1697151600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,137,Cleveland Cavaliers,https://media.api-sports.io/basketball/teams/137.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,31,20,25,29,,105,31,32,25,20,,108
372208,2023-10-12T23:00:00+00:00,23:00,1697151600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,34,40,28,23,,125,28,30,32,38,,128
372209,2023-10-12T23:00:00+00:00,23:00,1697151600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,23,22,18,35,,98,30,22,23,17,,92
372210,2023-10-12T23:30:00+00:00,23:30,1697153400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,29,30,25,19,,103,31,19,23,29,,102
372211,2023-10-13T00:00:00+00:00,00:00,1697155200,UTC,,,After Over Time,AOT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,33,23,33,23,21.0,133,33,23,23,33,12.0,124
372212,2023-10-13T00:00:00+00:00,00:00,1697155200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,26,14,21,26,,87,33,23,29,35,,120
372213,2023-10-13T02:00:00+00:00,02:00,1697162400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,40,15,33,23,,111,37,39,15,31,,122
372214,2023-10-13T23:30:00+00:00,23:30,1697239800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,24,35,27,34,,120,25,31,28,20,,104
372215,2023-10-14T02:00:00+00:00,02:00,1697248800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,37,33,30,25,,125,32,31,37,29,,129
