Game ID,Home Team,Away Team,Commence Time,Bookmaker,Outcome Name,Point,Price,Timestamp
dd21b6ee284a4931b2f052cc413f2a70,Sacramento Kings,Toronto Raptors,2024-01-06T03:10:00Z,FanDuel,Sacramento Kings,-4.5,1.93,2024-01-05T23:55:38Z
dd21b6ee284a4931b2f052cc413f2a70,Sacramento Kings,Toronto Raptors,2024-01-06T03:10:00Z,FanDuel,Toronto Raptors,4.5,1.89,2024-01-05T23:55:38Z
2c6229d13c5bd7c6dc4f305279b9c213,Indiana Pacers,Boston Celtics,2024-01-07T00:10:00Z,FanDuel,Boston Celtics,-5.5,1.93,2024-01-06T11:55:38Z
2c6229d13c5bd7c6dc4f305279b9c213,Indiana Pacers,Boston Celtics,2024-01-07T00:10:00Z,FanDuel,Indiana Pacers,5.5,1.89,2024-01-06T11:55:38Z
64de05ce61382ff896014b76fdbf6997,Washington Wizards,New York Knicks,2024-01-07T00:10:00Z,FanDuel,New York Knicks,-8.5,1.91,2024-01-06T11:55:38Z
64de05ce61382ff896014b76fdbf6997,Washington Wizards,New York Knicks,2024-01-07T00:10:00Z,FanDuel,Washington Wizards,8.5,1.91,2024-01-06T11:55:38Z
67d5b3cdd93d4899c35bb484c9fd9844,Philadelphia 76ers,Utah Jazz,2024-01-07T00:40:00Z,FanDuel,Philadelphia 76ers,-12.0,1.91,2024-01-06T11:55:38Z
67d5b3cdd93d4899c35bb484c9fd9844,Philadelphia 76ers,Utah Jazz,2024-01-07T00:40:00Z,FanDuel,Utah Jazz,12.0,1.91,2024-01-06T11:55:38Z
ad5227071a5a01dac5aae1a5ecfe866c,Houston Rockets,Milwaukee Bucks,2024-01-07T01:10:00Z,FanDuel,Houston Rockets,6.0,1.91,2024-01-06T11:55:38Z
ad5227071a5a01dac5aae1a5ecfe866c,Houston Rockets,Milwaukee Bucks,2024-01-07T01:10:00Z,FanDuel,Milwaukee Bucks,-6.0,1.91,2024-01-06T11:55:38Z
2c6229d13c5bd7c6dc4f305279b9c213,Indiana Pacers,Boston Celtics,2024-01-07T00:10:00Z,FanDuel,Boston Celtics,-7.0,1.88,2024-01-06T23:55:38Z
2c6229d13c5bd7c6dc4f305279b9c213,Indiana Pacers,Boston Celtics,2024-01-07T00:10:00Z,FanDuel,Indiana Pacers,7.0,1.94,2024-01-06T23:55:38Z
64de05ce61382ff896014b76fdbf6997,Washington Wizards,New York Knicks,2024-01-07T00:10:00Z,FanDuel,New York Knicks,-9.5,1.91,2024-01-06T23:55:38Z
64de05ce61382ff896014b76fdbf6997,Washington Wizards,New York Knicks,2024-01-07T00:10:00Z,FanDuel,Washington Wizards,9.5,1.91,2024-01-06T23:55:38Z
67d5b3cdd93d4899c35bb484c9fd9844,Philadelphia 76ers,Utah Jazz,2024-01-07T00:40:00Z,FanDuel,Philadelphia 76ers,-8.5,1.94,2024-01-06T23:55:38Z
67d5b3cdd93d4899c35bb484c9fd9844,Philadelphia 76ers,Utah Jazz,2024-01-07T00:40:00Z,FanDuel,Utah Jazz,8.5,1.88,2024-01-06T23:55:38Z
ad5227071a5a01dac5aae1a5ecfe866c,Houston Rockets,Milwaukee Bucks,2024-01-07T01:10:00Z,FanDuel,Houston Rockets,7.0,1.94,2024-01-06T23:55:38Z
ad5227071a5a01dac5aae1a5ecfe866c,Houston Rockets,Milwaukee Bucks,2024-01-07T01:10:00Z,FanDuel,Milwaukee Bucks,-7.0,1.88,2024-01-06T23:55:38Z
f364d840523f4949317a530098ab5baf,Cleveland Cavaliers,San Antonio Spurs,2024-01-07T18:10:00Z,FanDuel,Cleveland Cavaliers,-10.0,1.91,2024-01-06T23:55:38Z
f364d840523f4949317a530098ab5baf,Cleveland Cavaliers,San Antonio Spurs,2024-01-07T18:10:00Z,FanDuel,San Antonio Spurs,10.0,1.91,2024-01-06T23:55:38Z
eddbaed920097c723dba2467f2132e48,Brooklyn Nets,Portland Trail Blazers,2024-01-07T20:10:00Z,FanDuel,Brooklyn Nets,-7.5,1.91,2024-01-06T23:55:38Z
eddbaed920097c723dba2467f2132e48,Brooklyn Nets,Portland Trail Blazers,2024-01-07T20:10:00Z,FanDuel,Portland Trail Blazers,7.5,1.91,2024-01-06T23:55:38Z
0958da6a611bae4e69976d6b833f0592,Orlando Magic,Atlanta Hawks,2024-01-07T23:10:00Z,FanDuel,Atlanta Hawks,-2.0,1.91,2024-01-06T23:55:38Z
0958da6a611bae4e69976d6b833f0592,Orlando Magic,Atlanta Hawks,2024-01-07T23:10:00Z,FanDuel,Orlando Magic,2.0,1.91,2024-01-06T23:55:38Z
92bea1bea71b6518895814b373701fd9,Sacramento Kings,New Orleans Pelicans,2024-01-07T23:10:00Z,FanDuel,New Orleans Pelicans,3.5,1.91,2024-01-06T23:55:38Z
92bea1bea71b6518895814b373701fd9,Sacramento Kings,New Orleans Pelicans,2024-01-07T23:10:00Z,FanDuel,Sacramento Kings,-3.5,1.91,2024-01-06T23:55:38Z
981e915d1f8d0eeac38fc4b02eb102ec,Denver Nuggets,Detroit Pistons,2024-01-08T01:10:00Z,FanDuel,Denver Nuggets,-16.5,1.91,2024-01-06T23:55:38Z
981e915d1f8d0eeac38fc4b02eb102ec,Denver Nuggets,Detroit Pistons,2024-01-08T01:10:00Z,FanDuel,Detroit Pistons,16.5,1.91,2024-01-06T23:55:38Z
d70b160a9133b39e3d0be11b7da1bab4,Golden State Warriors,Toronto Raptors,2024-01-08T01:40:00Z,FanDuel,Golden State Warriors,-2.5,1.91,2024-01-06T23:55:38Z
d70b160a9133b39e3d0be11b7da1bab4,Golden State Warriors,Toronto Raptors,2024-01-08T01:40:00Z,FanDuel,Toronto Raptors,2.5,1.91,2024-01-06T23:55:38Z
a86a125d847a82ba94031b1ebc5f9bcc,Los Angeles Lakers,Los Angeles Clippers,2024-01-08T02:40:00Z,FanDuel,Los Angeles Clippers,-3.0,1.89,2024-01-06T23:55:38Z
a86a125d847a82ba94031b1ebc5f9bcc,Los Angeles Lakers,Los Angeles Clippers,2024-01-08T02:40:00Z,FanDuel,Los Angeles Lakers,3.0,1.93,2024-01-06T23:55:38Z
eddbaed920097c723dba2467f2132e48,Brooklyn Nets,Portland Trail Blazers,2024-01-07T20:10:00Z,FanDuel,Brooklyn Nets,-8.5,1.93,2024-01-07T11:55:38Z
eddbaed920097c723dba2467f2132e48,Brooklyn Nets,Portland Trail Blazers,2024-01-07T20:10:00Z,FanDuel,Portland Trail Blazers,8.5,1.89,2024-01-07T11:55:38Z
0958da6a611bae4e69976d6b833f0592,Orlando Magic,Atlanta Hawks,2024-01-07T23:10:00Z,FanDuel,Atlanta Hawks,-1.5,1.91,2024-01-07T11:55:38Z
0958da6a611bae4e69976d6b833f0592,Orlando Magic,Atlanta Hawks,2024-01-07T23:10:00Z,FanDuel,Orlando Magic,1.5,1.91,2024-01-07T11:55:38Z
ab1628b343ce7d255dfa61c3cf9790bb,Dallas Mavericks,Minnesota Timberwolves,2024-01-08T00:40:00Z,FanDuel,Dallas Mavericks,3.0,1.89,2024-01-07T11:55:38Z
ab1628b343ce7d255dfa61c3cf9790bb,Dallas Mavericks,Minnesota Timberwolves,2024-01-08T00:40:00Z,FanDuel,Minnesota Timberwolves,-3.0,1.93,2024-01-07T11:55:38Z
66026ec50bdf0540e380d0afee0ec689,Phoenix Suns,Memphis Grizzlies,2024-01-08T01:10:00Z,FanDuel,Memphis Grizzlies,4.0,1.91,2024-01-07T11:55:38Z
66026ec50bdf0540e380d0afee0ec689,Phoenix Suns,Memphis Grizzlies,2024-01-08T01:10:00Z,FanDuel,Phoenix Suns,-4.0,1.91,2024-01-07T11:55:38Z
a86a125d847a82ba94031b1ebc5f9bcc,Los Angeles Lakers,Los Angeles Clippers,2024-01-08T02:40:00Z,FanDuel,Los Angeles Clippers,-4.0,1.91,2024-01-07T11:55:38Z
a86a125d847a82ba94031b1ebc5f9bcc,Los Angeles Lakers,Los Angeles Clippers,2024-01-08T02:40:00Z,FanDuel,Los Angeles Lakers,4.0,1.91,2024-01-07T11:55:38Z
92bea1bea71b6518895814b373701fd9,Sacramento Kings,New Orleans Pelicans,2024-01-07T23:10:00Z,FanDuel,New Orleans Pelicans,-10.5,1.82,2024-01-07T23:55:38Z
92bea1bea71b6518895814b373701fd9,Sacramento Kings,New Orleans Pelicans,2024-01-07T23:10:00Z,FanDuel,Sacramento Kings,10.5,1.94,2024-01-07T23:55:38Z
0958da6a611bae4e69976d6b833f0592,Orlando Magic,Atlanta Hawks,2024-01-07T23:10:29Z,FanDuel,Atlanta Hawks,-3.5,1.8,2024-01-07T23:55:38Z
0958da6a611bae4e69976d6b833f0592,Orlando Magic,Atlanta Hawks,2024-01-07T23:10:29Z,FanDuel,Orlando Magic,3.5,1.98,2024-01-07T23:55:38Z
ab1628b343ce7d255dfa61c3cf9790bb,Dallas Mavericks,Minnesota Timberwolves,2024-01-08T00:40:00Z,FanDuel,Dallas Mavericks,2.0,1.91,2024-01-07T23:55:38Z
ab1628b343ce7d255dfa61c3cf9790bb,Dallas Mavericks,Minnesota Timberwolves,2024-01-08T00:40:00Z,FanDuel,Minnesota Timberwolves,-2.0,1.91,2024-01-07T23:55:38Z
981e915d1f8d0eeac38fc4b02eb102ec,Denver Nuggets,Detroit Pistons,2024-01-08T01:10:00Z,FanDuel,Denver Nuggets,-16.0,1.91,2024-01-07T23:55:38Z
981e915d1f8d0eeac38fc4b02eb102ec,Denver Nuggets,Detroit Pistons,2024-01-08T01:10:00Z,FanDuel,Detroit Pistons,16.0,1.91,2024-01-07T23:55:38Z
66026ec50bdf0540e380d0afee0ec689,Phoenix Suns,Memphis Grizzlies,2024-01-08T01:10:00Z,FanDuel,Memphis Grizzlies,4.5,1.94,2024-01-07T23:55:38Z
66026ec50bdf0540e380d0afee0ec689,Phoenix Suns,Memphis Grizzlies,2024-01-08T01:10:00Z,FanDuel,Phoenix Suns,-4.5,1.88,2024-01-07T23:55:38Z
a86a125d847a82ba94031b1ebc5f9bcc,Los Angeles Lakers,Los Angeles Clippers,2024-01-08T02:40:00Z,FanDuel,Los Angeles Clippers,-6.0,1.89,2024-01-07T23:55:38Z
a86a125d847a82ba94031b1ebc5f9bcc,Los Angeles Lakers,Los Angeles Clippers,2024-01-08T02:40:00Z,FanDuel,Los Angeles Lakers,6.0,1.93,2024-01-07T23:55:38Z
65bb01f9e84586de83c517c4b4b98c83,Indiana Pacers,Boston Celtics,2024-01-09T00:10:00Z,FanDuel,Boston Celtics,-3.5,1.88,2024-01-08T11:55:38Z
65bb01f9e84586de83c517c4b4b98c83,Indiana Pacers,Boston Celtics,2024-01-09T00:10:00Z,FanDuel,Indiana Pacers,3.5,1.94,2024-01-08T11:55:38Z
b41748d2a9c92ee2b6ca536bd8f84be0,Charlotte Hornets,Chicago Bulls,2024-01-09T00:10:00Z,FanDuel,Charlotte Hornets,6.5,1.91,2024-01-08T11:55:38Z
b41748d2a9c92ee2b6ca536bd8f84be0,Charlotte Hornets,Chicago Bulls,2024-01-09T00:10:00Z,FanDuel,Chicago Bulls,-6.5,1.91,2024-01-08T11:55:38Z
0ec5be883025b650efcd5bd67fe23479,Washington Wizards,Oklahoma City Thunder,2024-01-09T00:10:00Z,FanDuel,Oklahoma City Thunder,-11.5,1.89,2024-01-08T11:55:38Z
0ec5be883025b650efcd5bd67fe23479,Washington Wizards,Oklahoma City Thunder,2024-01-09T00:10:00Z,FanDuel,Washington Wizards,11.5,1.93,2024-01-08T11:55:38Z
da8f399eb003df80b0484f8a71121b16,Miami Heat,Houston Rockets,2024-01-09T00:40:00Z,FanDuel,Houston Rockets,4.5,1.88,2024-01-08T11:55:38Z
da8f399eb003df80b0484f8a71121b16,Miami Heat,Houston Rockets,2024-01-09T00:40:00Z,FanDuel,Miami Heat,-4.5,1.94,2024-01-08T11:55:38Z
e60ec8bf6640c0de75259adf25488f48,Milwaukee Bucks,Utah Jazz,2024-01-09T01:10:00Z,FanDuel,Milwaukee Bucks,-9.5,1.91,2024-01-08T11:55:38Z
e60ec8bf6640c0de75259adf25488f48,Milwaukee Bucks,Utah Jazz,2024-01-09T01:10:00Z,FanDuel,Utah Jazz,9.5,1.91,2024-01-08T11:55:38Z
757420d619afb9b6d322f9b2fc6abfc0,Los Angeles Clippers,Phoenix Suns,2024-01-09T03:40:00Z,FanDuel,Los Angeles Clippers,-6.0,1.89,2024-01-08T11:55:38Z
757420d619afb9b6d322f9b2fc6abfc0,Los Angeles Clippers,Phoenix Suns,2024-01-09T03:40:00Z,FanDuel,Phoenix Suns,6.0,1.91,2024-01-08T11:55:38Z
b41748d2a9c92ee2b6ca536bd8f84be0,Charlotte Hornets,Chicago Bulls,2024-01-09T00:10:00Z,FanDuel,Charlotte Hornets,7.0,1.88,2024-01-08T23:55:38Z
b41748d2a9c92ee2b6ca536bd8f84be0,Charlotte Hornets,Chicago Bulls,2024-01-09T00:10:00Z,FanDuel,Chicago Bulls,-7.0,1.94,2024-01-08T23:55:38Z
0ec5be883025b650efcd5bd67fe23479,Washington Wizards,Oklahoma City Thunder,2024-01-09T00:10:00Z,FanDuel,Oklahoma City Thunder,-11.0,1.89,2024-01-08T23:55:38Z
0ec5be883025b650efcd5bd67fe23479,Washington Wizards,Oklahoma City Thunder,2024-01-09T00:10:00Z,FanDuel,Washington Wizards,11.0,1.93,2024-01-08T23:55:38Z
da8f399eb003df80b0484f8a71121b16,Miami Heat,Houston Rockets,2024-01-09T00:40:00Z,FanDuel,Houston Rockets,4.0,1.94,2024-01-08T23:55:38Z
da8f399eb003df80b0484f8a71121b16,Miami Heat,Houston Rockets,2024-01-09T00:40:00Z,FanDuel,Miami Heat,-4.0,1.88,2024-01-08T23:55:38Z
e60ec8bf6640c0de75259adf25488f48,Milwaukee Bucks,Utah Jazz,2024-01-09T01:10:00Z,FanDuel,Milwaukee Bucks,-8.0,1.89,2024-01-08T23:55:38Z
e60ec8bf6640c0de75259adf25488f48,Milwaukee Bucks,Utah Jazz,2024-01-09T01:10:00Z,FanDuel,Utah Jazz,8.0,1.93,2024-01-08T23:55:38Z
757420d619afb9b6d322f9b2fc6abfc0,Los Angeles Clippers,Phoenix Suns,2024-01-09T03:40:00Z,FanDuel,Los Angeles Clippers,-5.5,1.91,2024-01-08T23:55:38Z
757420d619afb9b6d322f9b2fc6abfc0,Los Angeles Clippers,Phoenix Suns,2024-01-09T03:40:00Z,FanDuel,Phoenix Suns,5.5,1.91,2024-01-08T23:55:38Z
2f73214b46643888affad9ddd9d903da,Detroit Pistons,Sacramento Kings,2024-01-09T23:10:00Z,FanDuel,Detroit Pistons,10.5,1.91,2024-01-08T23:55:38Z
2f73214b46643888affad9ddd9d903da,Detroit Pistons,Sacramento Kings,2024-01-09T23:10:00Z,FanDuel,Sacramento Kings,-10.5,1.91,2024-01-08T23:55:38Z
87080bb75a0ac57c28cfa7298d7c8ebd,New York Knicks,Portland Trail Blazers,2024-01-09T23:40:00Z,FanDuel,New York Knicks,-11.5,1.91,2024-01-08T23:55:38Z
87080bb75a0ac57c28cfa7298d7c8ebd,New York Knicks,Portland Trail Blazers,2024-01-09T23:40:00Z,FanDuel,Portland Trail Blazers,11.5,1.91,2024-01-08T23:55:38Z
089a78a2e29bbcdfc79a62f3e663078b,Orlando Magic,Minnesota Timberwolves,2024-01-10T00:10:00Z,FanDuel,Minnesota Timberwolves,-4.5,1.91,2024-01-08T23:55:38Z
089a78a2e29bbcdfc79a62f3e663078b,Orlando Magic,Minnesota Timberwolves,2024-01-10T00:10:00Z,FanDuel,Orlando Magic,4.5,1.91,2024-01-08T23:55:38Z
e338711c115490c0d8b9d627a3a5d0d8,Dallas Mavericks,Memphis Grizzlies,2024-01-10T00:40:00Z,FanDuel,Dallas Mavericks,-4.5,1.91,2024-01-08T23:55:38Z
e338711c115490c0d8b9d627a3a5d0d8,Dallas Mavericks,Memphis Grizzlies,2024-01-10T00:40:00Z,FanDuel,Memphis Grizzlies,4.5,1.91,2024-01-08T23:55:38Z
7e4d0be1b43312db858ecb772530948b,Los Angeles Lakers,Toronto Raptors,2024-01-10T02:40:00Z,FanDuel,Los Angeles Lakers,-4.5,1.91,2024-01-08T23:55:38Z
7e4d0be1b43312db858ecb772530948b,Los Angeles Lakers,Toronto Raptors,2024-01-10T02:40:00Z,FanDuel,Toronto Raptors,4.5,1.91,2024-01-08T23:55:38Z
2f73214b46643888affad9ddd9d903da,Detroit Pistons,Sacramento Kings,2024-01-10T00:10:00Z,FanDuel,Detroit Pistons,11.5,1.91,2024-01-09T11:55:38Z
2f73214b46643888affad9ddd9d903da,Detroit Pistons,Sacramento Kings,2024-01-10T00:10:00Z,FanDuel,Sacramento Kings,-11.5,1.91,2024-01-09T11:55:38Z
089a78a2e29bbcdfc79a62f3e663078b,Orlando Magic,Minnesota Timberwolves,2024-01-10T00:10:00Z,FanDuel,Minnesota Timberwolves,-5.0,1.93,2024-01-09T11:55:38Z
089a78a2e29bbcdfc79a62f3e663078b,Orlando Magic,Minnesota Timberwolves,2024-01-10T00:10:00Z,FanDuel,Orlando Magic,5.0,1.89,2024-01-09T11:55:38Z
e338711c115490c0d8b9d627a3a5d0d8,Dallas Mavericks,Memphis Grizzlies,2024-01-10T01:40:00Z,FanDuel,Dallas Mavericks,-8.5,1.91,2024-01-09T11:55:38Z
e338711c115490c0d8b9d627a3a5d0d8,Dallas Mavericks,Memphis Grizzlies,2024-01-10T01:40:00Z,FanDuel,Memphis Grizzlies,8.5,1.91,2024-01-09T11:55:38Z
7e4d0be1b43312db858ecb772530948b,Los Angeles Lakers,Toronto Raptors,2024-01-10T03:40:00Z,FanDuel,Los Angeles Lakers,-5.0,1.91,2024-01-09T11:55:38Z
7e4d0be1b43312db858ecb772530948b,Los Angeles Lakers,Toronto Raptors,2024-01-10T03:40:00Z,FanDuel,Toronto Raptors,5.0,1.91,2024-01-09T11:55:38Z
2f73214b46643888affad9ddd9d903da,Detroit Pistons,Sacramento Kings,2024-01-10T00:00:00Z,FanDuel,Detroit Pistons,11.0,1.91,2024-01-09T23:55:39Z
2f73214b46643888affad9ddd9d903da,Detroit Pistons,Sacramento Kings,2024-01-10T00:00:00Z,FanDuel,Sacramento Kings,-11.0,1.91,2024-01-09T23:55:39Z
089a78a2e29bbcdfc79a62f3e663078b,Orlando Magic,Minnesota Timberwolves,2024-01-10T00:00:00Z,FanDuel,Minnesota Timberwolves,-5.5,1.93,2024-01-09T23:55:39Z
089a78a2e29bbcdfc79a62f3e663078b,Orlando Magic,Minnesota Timberwolves,2024-01-10T00:00:00Z,FanDuel,Orlando Magic,5.5,1.89,2024-01-09T23:55:39Z
87080bb75a0ac57c28cfa7298d7c8ebd,New York Knicks,Portland Trail Blazers,2024-01-10T00:30:00Z,FanDuel,New York Knicks,-12.5,1.89,2024-01-09T23:55:39Z
87080bb75a0ac57c28cfa7298d7c8ebd,New York Knicks,Portland Trail Blazers,2024-01-10T00:30:00Z,FanDuel,Portland Trail Blazers,12.5,1.93,2024-01-09T23:55:39Z
e338711c115490c0d8b9d627a3a5d0d8,Dallas Mavericks,Memphis Grizzlies,2024-01-10T01:40:00Z,FanDuel,Dallas Mavericks,-9.5,1.91,2024-01-09T23:55:39Z
e338711c115490c0d8b9d627a3a5d0d8,Dallas Mavericks,Memphis Grizzlies,2024-01-10T01:40:00Z,FanDuel,Memphis Grizzlies,9.5,1.91,2024-01-09T23:55:39Z
15a375dcf4fe437fa75c67b168a0477a,Detroit Pistons,San Antonio Spurs,2024-01-11T00:10:00Z,FanDuel,Detroit Pistons,3.5,1.91,2024-01-09T23:55:39Z
15a375dcf4fe437fa75c67b168a0477a,Detroit Pistons,San Antonio Spurs,2024-01-11T00:10:00Z,FanDuel,San Antonio Spurs,-3.5,1.91,2024-01-09T23:55:39Z
ad1acd1e45556473298640f659931688,Indiana Pacers,Washington Wizards,2024-01-11T00:10:00Z,FanDuel,Indiana Pacers,-7.5,1.88,2024-01-09T23:55:39Z
ad1acd1e45556473298640f659931688,Indiana Pacers,Washington Wizards,2024-01-11T00:10:00Z,FanDuel,Washington Wizards,7.5,1.94,2024-01-09T23:55:39Z
65c49d8dc1016b113338ff0c40d46254,Atlanta Hawks,Philadelphia 76ers,2024-01-11T00:40:00Z,FanDuel,Atlanta Hawks,-2.5,1.91,2024-01-09T23:55:39Z
65c49d8dc1016b113338ff0c40d46254,Atlanta Hawks,Philadelphia 76ers,2024-01-11T00:40:00Z,FanDuel,Philadelphia 76ers,2.5,1.91,2024-01-09T23:55:39Z
a2a3b8b1eb296e209955174e254e568b,Miami Heat,Oklahoma City Thunder,2024-01-11T00:40:00Z,FanDuel,Miami Heat,3.5,1.91,2024-01-09T23:55:39Z
a2a3b8b1eb296e209955174e254e568b,Miami Heat,Oklahoma City Thunder,2024-01-11T00:40:00Z,FanDuel,Oklahoma City Thunder,-3.5,1.91,2024-01-09T23:55:39Z
a94afdc1984969801a8e5840f4212098,Chicago Bulls,Houston Rockets,2024-01-11T01:10:00Z,FanDuel,Chicago Bulls,-3.5,1.88,2024-01-09T23:55:39Z
a94afdc1984969801a8e5840f4212098,Chicago Bulls,Houston Rockets,2024-01-11T01:10:00Z,FanDuel,Houston Rockets,3.5,1.94,2024-01-09T23:55:39Z
935c2b7c94d7cafcf7a3f9ad368c2394,Utah Jazz,Denver Nuggets,2024-01-11T03:10:00Z,FanDuel,Denver Nuggets,-7.0,1.91,2024-01-09T23:55:39Z
935c2b7c94d7cafcf7a3f9ad368c2394,Utah Jazz,Denver Nuggets,2024-01-11T03:10:00Z,FanDuel,Utah Jazz,7.0,1.91,2024-01-09T23:55:39Z
ab6489d7c70c7da0172f63b516bce99a,Los Angeles Clippers,Toronto Raptors,2024-01-11T03:40:00Z,FanDuel,Los Angeles Clippers,-10.5,1.93,2024-01-09T23:55:39Z
ab6489d7c70c7da0172f63b516bce99a,Los Angeles Clippers,Toronto Raptors,2024-01-11T03:40:00Z,FanDuel,Toronto Raptors,10.5,1.89,2024-01-09T23:55:39Z
e01d74231676f2ad4d16aa942e0a4f34,Boston Celtics,Minnesota Timberwolves,2024-01-11T00:10:00Z,FanDuel,Boston Celtics,-7.0,1.93,2024-01-10T11:55:39Z
e01d74231676f2ad4d16aa942e0a4f34,Boston Celtics,Minnesota Timberwolves,2024-01-11T00:10:00Z,FanDuel,Minnesota Timberwolves,7.0,1.89,2024-01-10T11:55:39Z
24cb4b3fc9006668f25da7ebc037c1d4,Charlotte Hornets,Sacramento Kings,2024-01-11T00:10:00Z,FanDuel,Charlotte Hornets,7.0,1.91,2024-01-10T11:55:39Z
24cb4b3fc9006668f25da7ebc037c1d4,Charlotte Hornets,Sacramento Kings,2024-01-11T00:10:00Z,FanDuel,Sacramento Kings,-7.0,1.91,2024-01-10T11:55:39Z
a2a3b8b1eb296e209955174e254e568b,Miami Heat,Oklahoma City Thunder,2024-01-11T00:40:00Z,FanDuel,Miami Heat,4.5,1.88,2024-01-10T11:55:39Z
a2a3b8b1eb296e209955174e254e568b,Miami Heat,Oklahoma City Thunder,2024-01-11T00:40:00Z,FanDuel,Oklahoma City Thunder,-4.5,1.94,2024-01-10T11:55:39Z
a94afdc1984969801a8e5840f4212098,Chicago Bulls,Houston Rockets,2024-01-11T01:10:00Z,FanDuel,Chicago Bulls,-4.0,1.91,2024-01-10T11:55:39Z
a94afdc1984969801a8e5840f4212098,Chicago Bulls,Houston Rockets,2024-01-11T01:10:00Z,FanDuel,Houston Rockets,4.0,1.91,2024-01-10T11:55:39Z
c292bc55210bda21dcaa7116c379dbfc,Golden State Warriors,New Orleans Pelicans,2024-01-11T01:40:00Z,FanDuel,Golden State Warriors,1.0,1.89,2024-01-10T11:55:39Z
c292bc55210bda21dcaa7116c379dbfc,Golden State Warriors,New Orleans Pelicans,2024-01-11T01:40:00Z,FanDuel,New Orleans Pelicans,-1.0,1.91,2024-01-10T11:55:39Z
935c2b7c94d7cafcf7a3f9ad368c2394,Utah Jazz,Denver Nuggets,2024-01-11T03:10:00Z,FanDuel,Denver Nuggets,-6.5,1.88,2024-01-10T11:55:39Z
935c2b7c94d7cafcf7a3f9ad368c2394,Utah Jazz,Denver Nuggets,2024-01-11T03:10:00Z,FanDuel,Utah Jazz,6.5,1.93,2024-01-10T11:55:39Z
e01d74231676f2ad4d16aa942e0a4f34,Boston Celtics,Minnesota Timberwolves,2024-01-11T00:10:00Z,FanDuel,Boston Celtics,-10.5,1.89,2024-01-10T23:55:39Z
e01d74231676f2ad4d16aa942e0a4f34,Boston Celtics,Minnesota Timberwolves,2024-01-11T00:10:00Z,FanDuel,Minnesota Timberwolves,10.5,1.93,2024-01-10T23:55:39Z
24cb4b3fc9006668f25da7ebc037c1d4,Charlotte Hornets,Sacramento Kings,2024-01-11T00:10:00Z,FanDuel,Charlotte Hornets,8.5,1.89,2024-01-10T23:55:39Z
24cb4b3fc9006668f25da7ebc037c1d4,Charlotte Hornets,Sacramento Kings,2024-01-11T00:10:00Z,FanDuel,Sacramento Kings,-8.5,1.93,2024-01-10T23:55:39Z
15a375dcf4fe437fa75c67b168a0477a,Detroit Pistons,San Antonio Spurs,2024-01-11T00:10:00Z,FanDuel,Detroit Pistons,3.0,1.91,2024-01-10T23:55:39Z
15a375dcf4fe437fa75c67b168a0477a,Detroit Pistons,San Antonio Spurs,2024-01-11T00:10:00Z,FanDuel,San Antonio Spurs,-3.0,1.91,2024-01-10T23:55:39Z
ad1acd1e45556473298640f659931688,Indiana Pacers,Washington Wizards,2024-01-11T00:10:00Z,FanDuel,Indiana Pacers,-8.0,1.89,2024-01-10T23:55:39Z
ad1acd1e45556473298640f659931688,Indiana Pacers,Washington Wizards,2024-01-11T00:10:00Z,FanDuel,Washington Wizards,8.0,1.93,2024-01-10T23:55:39Z
65c49d8dc1016b113338ff0c40d46254,Atlanta Hawks,Philadelphia 76ers,2024-01-11T00:40:00Z,FanDuel,Atlanta Hawks,-1.5,1.91,2024-01-10T23:55:39Z
65c49d8dc1016b113338ff0c40d46254,Atlanta Hawks,Philadelphia 76ers,2024-01-11T00:40:00Z,FanDuel,Philadelphia 76ers,1.5,1.91,2024-01-10T23:55:39Z
c292bc55210bda21dcaa7116c379dbfc,Golden State Warriors,New Orleans Pelicans,2024-01-11T01:40:00Z,FanDuel,Golden State Warriors,2.0,1.93,2024-01-10T23:55:39Z
c292bc55210bda21dcaa7116c379dbfc,Golden State Warriors,New Orleans Pelicans,2024-01-11T01:40:00Z,FanDuel,New Orleans Pelicans,-2.0,1.89,2024-01-10T23:55:39Z
ab6489d7c70c7da0172f63b516bce99a,Los Angeles Clippers,Toronto Raptors,2024-01-11T03:40:00Z,FanDuel,Los Angeles Clippers,-10.0,1.91,2024-01-10T23:55:39Z
ab6489d7c70c7da0172f63b516bce99a,Los Angeles Clippers,Toronto Raptors,2024-01-11T03:40:00Z,FanDuel,Toronto Raptors,10.0,1.91,2024-01-10T23:55:39Z
531d08dcc62bd8ff8fdfa6e9fec5ff3b,Cleveland Cavaliers,Brooklyn Nets,2024-01-11T19:10:00Z,FanDuel,Brooklyn Nets,3.0,1.93,2024-01-10T23:55:39Z
531d08dcc62bd8ff8fdfa6e9fec5ff3b,Cleveland Cavaliers,Brooklyn Nets,2024-01-11T19:10:00Z,FanDuel,Cleveland Cavaliers,-3.0,1.89,2024-01-10T23:55:39Z
b918615a8bf9ea1e1bb49217e1a9abc8,Oklahoma City Thunder,Portland Trail Blazers,2024-01-12T01:10:00Z,FanDuel,Oklahoma City Thunder,-13.5,1.91,2024-01-10T23:55:39Z
b918615a8bf9ea1e1bb49217e1a9abc8,Oklahoma City Thunder,Portland Trail Blazers,2024-01-12T01:10:00Z,FanDuel,Portland Trail Blazers,13.5,1.91,2024-01-10T23:55:39Z
