id,date,time,timestamp,timezone,stage,week,venue,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
303219,2014-10-04T23:30:00+00:00,23:30,1412465400,UTC,,,,Game Finished,FT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,18,17,26,25,,86,16,28,23,31,,98
303220,2014-10-05T23:00:00+00:00,23:00,1412550000,UTC,,,,Game Finished,FT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,20,27,21,31,,99,17,25,33,19,,94
303221,2014-10-06T23:30:00+00:00,23:30,1412638200,UTC,,,,Game Finished,FT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,19,25,26,28,,98,26,22,17,13,,78
303222,2014-10-06T23:30:00+00:00,23:30,1412638200,UTC,,,,Game Finished,FT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,34,25,19,15,,93,18,30,15,24,,87
303223,2014-10-07T00:00:00+00:00,00:00,1412640000,UTC,,,,Game Finished,FT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,21,23,19,18,,81,25,20,19,21,,85
303224,2014-10-07T02:00:00+00:00,02:00,1412647200,UTC,,,,Game Finished,FT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,27,24,25,22,,98,29,25,18,23,,95
303225,2014-10-07T23:00:00+00:00,23:00,1412722800,UTC,,,,Game Finished,FT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,30,16,36,21,,103,20,22,20,28,,90
303226,2014-10-07T23:30:00+00:00,23:30,1412724600,UTC,,,,After Over Time,AOT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,24,23,23,25,6.0,101,29,23,21,22,13.0,108
303227,2014-10-07T23:30:00+00:00,23:30,1412724600,UTC,,,,After Over Time,AOT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,27,24,22,29,9.0,111,25,24,28,25,7.0,109
303228,2014-10-08T00:30:00+00:00,00:30,1412728200,UTC,,,,Game Finished,FT,,12,NBA,League,2014-2015,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,29,35,18,26,,108,25,29,26,31,,111
